,,,"Local.Kepware.KEPServerEX_HDA.V6.OPC.RN41.D5101",,,"Local.Kepware.KEPServerEX_HDA.V6.OPC.RN41.D5139",,,"Local.Kepware.KEPServerEX_HDA.V6.OPC.RN41.D5140",,
"Timestamp","2018/8/30  上午 10:21:20",262336,121.00,"Interval Value",262336,26.00,"Interval Value",262336,32.00,"Interval Value"
"Timestamp","2018/8/30  上午 10:21:50",262336,121.00,"Interval Value",262336,26.00,"Interval Value",262336,30.10,"Interval Value"
"Timestamp","2018/8/30  上午 10:22:20",262336,121.00,"Interval Value",262336,26.00,"Interval Value",262336,31.90,"Interval Value"
"Timestamp","2018/8/30  上午 10:22:50",262336,121.00,"Interval Value",262336,26.00,"Interval Value",262336,31.55,"Interval Value"
"Timestamp","2018/8/30  上午 10:23:20",262336,120.55,"Interval Value",262336,26.00,"Interval Value",262336,31.45,"Interval Value"
"Timestamp","2018/8/30  上午 10:23:50",262336,120.00,"Interval Value",262336,26.00,"Interval Value",262336,32.00,"Interval Value"
"Timestamp","2018/8/30  上午 10:24:20",262336,120.00,"Interval Value",262336,26.00,"Interval Value",262336,32.00,"Interval Value"
"Timestamp","2018/8/30  上午 10:24:50",262336,120.00,"Interval Value",262336,26.00,"Interval Value",262336,32.00,"Interval Value"
"Timestamp","2018/8/30  上午 10:25:20",262336,120.00,"Interval Value",262336,26.00,"Interval Value",262336,30.65,"Interval Value"
"Timestamp","2018/8/30  上午 10:25:50",262336,120.00,"Interval Value",262336,26.00,"Interval Value",262336,29.90,"Interval Value"
"Timestamp","2018/8/30  上午 10:26:20",262336,120.00,"Interval Value",262336,26.00,"Interval Value",262336,29.10,"Interval Value"
"Timestamp","2018/8/30  上午 10:26:50",262336,120.00,"Interval Value",262336,26.00,"Interval Value",262336,30.90,"Interval Value"
"Timestamp","2018/8/30  上午 10:27:20",262336,119.05,"Interval Value",262336,26.00,"Interval Value",262336,30.55,"Interval Value"
"Timestamp","2018/8/30  上午 10:27:50",262336,119.00,"Interval Value",262336,26.00,"Interval Value",262336,30.45,"Interval Value"
"Timestamp","2018/8/30  上午 10:28:20",262336,119.00,"Interval Value",262336,26.00,"Interval Value",262336,31.00,"Interval Value"
"Timestamp","2018/8/30  上午 10:28:50",262336,119.00,"Interval Value",262336,26.00,"Interval Value",262336,31.00,"Interval Value"
"Timestamp","2018/8/30  上午 10:29:20",262336,119.00,"Interval Value",262336,26.00,"Interval Value",262336,31.00,"Interval Value"
"Timestamp","2018/8/30  上午 10:29:50",262336,119.00,"Interval Value",262336,26.00,"Interval Value",262336,31.00,"Interval Value"
"Timestamp","2018/8/30  上午 10:30:20",262336,119.00,"Interval Value",262336,26.00,"Interval Value",262336,31.00,"Interval Value"
"Timestamp","2018/8/30  上午 10:30:50",262336,119.00,"Interval Value",262336,26.00,"Interval Value",262336,30.06,"Interval Value"
"Timestamp","2018/8/30  上午 10:31:20",262336,119.00,"Interval Value",262336,26.00,"Interval Value",262336,30.00,"Interval Value"
"Timestamp","2018/8/30  上午 10:31:50",262336,119.00,"Interval Value",262336,26.00,"Interval Value",262336,30.00,"Interval Value"
"Timestamp","2018/8/30  上午 10:32:20",262336,119.00,"Interval Value",262336,26.00,"Interval Value",262336,30.00,"Interval Value"
"Timestamp","2018/8/30  上午 10:32:50",262336,119.00,"Interval Value",262336,26.00,"Interval Value",262336,30.00,"Interval Value"
"Timestamp","2018/8/30  上午 10:33:20",262336,119.44,"Interval Value",262336,26.00,"Interval Value",262336,30.00,"Interval Value"
"Timestamp","2018/8/30  上午 10:33:50",262336,120.00,"Interval Value",262336,26.00,"Interval Value",262336,30.00,"Interval Value"
"Timestamp","2018/8/30  上午 10:34:20",262336,120.00,"Interval Value",262336,26.00,"Interval Value",262336,30.00,"Interval Value"
"Timestamp","2018/8/30  上午 10:34:50",262336,120.00,"Interval Value",262336,27.77,"Interval Value",262336,28.67,"Interval Value"
"Timestamp","2018/8/30  上午 10:35:20",262336,120.00,"Interval Value",262336,33.09,"Interval Value",262336,27.00,"Interval Value"
"Timestamp","2018/8/30  上午 10:35:50",262336,120.00,"Interval Value",262336,40.97,"Interval Value",262336,27.88,"Interval Value"
"Timestamp","2018/8/30  上午 10:36:20",262336,119.06,"Interval Value",262336,52.59,"Interval Value",262336,29.00,"Interval Value"
"Timestamp","2018/8/30  上午 10:36:50",262336,119.94,"Interval Value",262336,57.85,"Interval Value",262336,28.56,"Interval Value"
"Timestamp","2018/8/30  上午 10:37:20",262336,120.00,"Interval Value",262336,69.28,"Interval Value",262336,28.44,"Interval Value"
"Timestamp","2018/8/30  上午 10:37:50",262336,120.00,"Interval Value",262336,80.84,"Interval Value",262336,29.00,"Interval Value"
"Timestamp","2018/8/30  上午 10:38:20",262336,120.00,"Interval Value",262336,91.83,"Interval Value",262336,29.00,"Interval Value"
"Timestamp","2018/8/30  上午 10:38:50",262336,120.00,"Interval Value",262336,102.39,"Interval Value",262336,28.56,"Interval Value"
"Timestamp","2018/8/30  上午 10:39:20",262336,120.00,"Interval Value",262336,113.27,"Interval Value",262336,28.00,"Interval Value"
"Timestamp","2018/8/30  上午 10:39:50",262336,120.00,"Interval Value",262336,123.51,"Interval Value",262336,28.00,"Interval Value"
"Timestamp","2018/8/30  上午 10:40:20",262336,120.00,"Interval Value",262336,130.19,"Interval Value",262336,27.56,"Interval Value"
"Timestamp","2018/8/30  上午 10:40:50",262336,119.56,"Interval Value",262336,133.44,"Interval Value",262336,27.44,"Interval Value"
"Timestamp","2018/8/30  上午 10:41:20",262336,119.00,"Interval Value",262336,134.94,"Interval Value",262336,28.00,"Interval Value"
"Timestamp","2018/8/30  上午 10:41:50",262336,119.00,"Interval Value",262336,135.00,"Interval Value",262336,27.56,"Interval Value"
"Timestamp","2018/8/30  上午 10:42:20",262336,119.00,"Interval Value",262336,135.44,"Interval Value",262336,27.00,"Interval Value"
"Timestamp","2018/8/30  上午 10:42:50",262336,119.00,"Interval Value",262336,136.00,"Interval Value",262336,27.00,"Interval Value"
"Timestamp","2018/8/30  上午 10:43:20",262336,119.00,"Interval Value",262336,136.00,"Interval Value",262336,27.00,"Interval Value"
"Timestamp","2018/8/30  上午 10:43:50",262336,119.00,"Interval Value",262336,136.00,"Interval Value",262336,27.00,"Interval Value"
"Timestamp","2018/8/30  上午 10:44:20",262336,119.00,"Interval Value",262336,136.00,"Interval Value",262336,27.00,"Interval Value"
"Timestamp","2018/8/30  上午 10:44:50",262336,119.43,"Interval Value",262336,136.00,"Interval Value",262336,27.00,"Interval Value"
"Timestamp","2018/8/30  上午 10:45:20",262336,120.00,"Interval Value",262336,136.00,"Interval Value",262336,27.00,"Interval Value"
"Timestamp","2018/8/30  上午 10:45:50",262336,120.00,"Interval Value",262336,136.00,"Interval Value",262336,27.00,"Interval Value"
"Timestamp","2018/8/30  上午 10:46:20",262336,120.00,"Interval Value",262336,136.00,"Interval Value",262336,27.00,"Interval Value"
"Timestamp","2018/8/30  上午 10:46:50",262336,120.00,"Interval Value",262336,136.00,"Interval Value",262336,27.00,"Interval Value"
"Timestamp","2018/8/30  上午 10:47:20",262336,120.00,"Interval Value",262336,136.00,"Interval Value",262336,27.00,"Interval Value"
"Timestamp","2018/8/30  上午 10:47:50",262336,120.00,"Interval Value",262336,136.00,"Interval Value",262336,27.00,"Interval Value"
"Timestamp","2018/8/30  上午 10:48:20",262336,120.00,"Interval Value",262336,136.00,"Interval Value",262336,27.00,"Interval Value"
"Timestamp","2018/8/30  上午 10:48:50",262336,120.00,"Interval Value",262336,136.00,"Interval Value",262336,27.00,"Interval Value"
"Timestamp","2018/8/30  上午 10:49:20",262336,120.00,"Interval Value",262336,136.00,"Interval Value",262336,27.00,"Interval Value"
"Timestamp","2018/8/30  上午 10:49:50",262336,120.00,"Interval Value",262336,136.00,"Interval Value",262336,26.57,"Interval Value"
"Timestamp","2018/8/30  上午 10:50:20",262336,120.00,"Interval Value",262336,136.00,"Interval Value",262336,25.57,"Interval Value"
"Timestamp","2018/8/30  上午 10:50:50",262336,120.00,"Interval Value",262336,136.00,"Interval Value",262336,24.07,"Interval Value"
"Timestamp","2018/8/30  上午 10:51:20",262336,120.43,"Interval Value",262336,136.00,"Interval Value",262336,25.86,"Interval Value"
"Timestamp","2018/8/30  上午 10:51:50",262336,121.00,"Interval Value",262336,136.00,"Interval Value",262336,25.57,"Interval Value"
"Timestamp","2018/8/30  上午 10:52:20",262336,121.00,"Interval Value",262336,136.00,"Interval Value",262336,25.93,"Interval Value"
"Timestamp","2018/8/30  上午 10:52:50",262336,121.00,"Interval Value",262336,136.00,"Interval Value",262336,26.00,"Interval Value"
"Timestamp","2018/8/30  上午 10:53:20",262336,121.43,"Interval Value",262336,136.00,"Interval Value",262336,26.00,"Interval Value"
"Timestamp","2018/8/30  上午 10:53:50",262336,122.00,"Interval Value",262336,136.00,"Interval Value",262336,26.00,"Interval Value"
"Timestamp","2018/8/30  上午 10:54:20",262336,122.00,"Interval Value",262336,136.00,"Interval Value",262336,26.00,"Interval Value"
